;ACUSACION;ANIO_DENUNCIA;ANIO_ENTRADA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_DELITO;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;MUNICIPIO;Total de Casos;MUNICIPIO;Tipo de Poblacion;Cantidad de Poblaciòn;Poblacion Afectada
83;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;6;FEMINICIDIO;5;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;GIRÓN;10;GIRÓN;Urbano;206005;0,01%
84;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;4;1;1;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;GÜEPSA;2;GÜEPSA;Urbano;3661;0,06%
85;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;6;1;0;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;SAN JUAN DE BETULIA;2;SAN JUAN DE BETULIA;Urbano;12607;0,02%
86;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;6;1;1;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;GUADALAJARA DE BUGA;8;GUADALAJARA DE BUGA;Urbano;114053;0,01%
87;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;5;1;0;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;MALAMBO;9;MALAMBO;Urbano;131083;0,01%
88;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;8;1;0;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;9;EL ROSAL;3;EL ROSAL;Urbano;19253;0,02%
89;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;8;1;0;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;2;PAIME;1;PAIME;Urbano;4091;0,02%
90;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;8;1;1;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;6;COPACABANA;14;COPACABANA;Urbano;74408;0,02%
91;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;7;1;1;FEMINICIDIO;5;1;1;0;Ley 906;EL CARMEN DE BOLÍVAR;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1;LURUACO;3;LURUACO;Urbano;28578;0,01%
92;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;9;1;1;FEMINICIDIO;5;1;1;0;Ley 906;PÁCORA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALDAS;FEMENINO;1;SAN LUIS;5;SAN LUIS;Urbano;10908;0,05%
93;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;12;1;1;FEMINICIDIO;5;1;0;0;Ley 906;ARGELIA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;ANDES;3;ANDES;Urbano;47747;0,01%
94;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;12;1;1;FEMINICIDIO;5;1;0;0;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;ARAUCA;18;ARAUCA;Urbano;94377;0,02%
95;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;13;1;1;FEMINICIDIO;8;1;1;0;Ley 906;VALLEDUPAR;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CESAR;FEMENINO;1;MONIQUIRÁ;1;MONIQUIRÁ;Urbano;21131;0,01%
96;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;14;1;1;FEMINICIDIO;6;1;1;0;Ley 906;QUIBDO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CHOCÓ;FEMENINO;2;CANALETE;3;CANALETE;Urbano;23992;0,01%
97;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;14;1;1;FEMINICIDIO;8;1;1;0;Ley 906;QUIBDO;Colombia;Extranjero;0;DIRECCIÓN SECCIONAL DE CHOCÓ;MASCULINO;1;SOACHA;38;SOACHA;Urbano;567546;0,01%
98;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;16;1;1;FEMINICIDIO;8;1;1;0;Ley 906;CERETÉ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CÓRDOBA;FEMENINO;1;LA PLATA;1;LA PLATA;Urbano;68372;0,00%
99;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;21;1;1;FEMINICIDIO;6;1;0;0;Ley 906;CIÉNAGA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;LOS PATIOS;6;LOS PATIOS;Urbano;81122;0,01%
100;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;21;1;1;FEMINICIDIO;6;1;0;0;Ley 906;FUNDACIÓN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;SUCRE;5;SUCRE;Urbano;8837;0,06%
101;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;21;1;1;FEMINICIDIO;6;1;1;0;Ley 906;SANTA MARTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;2;SAN GIL;3;SAN GIL;Urbano;46152;0,01%
102;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;21;1;1;FEMINICIDIO;5;1;1;0;Ley 906;SANTA MARTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;2;RIOBLANCO;6;RIOBLANCO;Urbano;24039;0,03%
103;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;22;1;1;FEMINICIDIO;6;1;0;0;Ley 906;PUERTO GAITÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;LÉRIDA;5;LÉRIDA;Urbano;16624;0,03%
104;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;22;1;1;FEMINICIDIO;5;1;0;0;Ley 906;VILLAVICENCIO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;NEIRA;2;NEIRA;Urbano;31630;0,01%
105;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;22;1;1;FEMINICIDIO;8;1;0;0;Ley 906;LEJANÍAS;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;VALPARAÍSO;1;VALPARAÍSO;Urbano;6061;0,02%
106;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;22;1;1;FEMINICIDIO;8;1;0;0;Ley 906;VILLAVICENCIO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;SUAZA;3;SUAZA;Urbano;21677;0,01%
107;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;23;1;1;FEMINICIDIO;6;1;1;0;Ley 906;TUMACO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NARIÑO;FEMENINO;1;FLORIÁN;1;FLORIÁN;Urbano;6259;0,02%
108;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;26;0;1;FEMINICIDIO;4;1;1;0;Ley 906;ARMENIA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE QUINDÍO;FEMENINO;1;SINCELEJO;12;SINCELEJO;Urbano;294599;0,00%
109;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;26;0;1;FEMINICIDIO;8;1;1;0;Ley 906;ARMENIA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE QUINDÍO;MASCULINO;1;RIOFRÍO;5;RIOFRÍO;Urbano;13569;0,04%
110;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;30;0;1;FEMINICIDIO;5;1;0;0;Ley 906;FRESNO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;FLORIDABLANCA;20;FLORIDABLANCA;Urbano;267936;0,01%
111;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;1;1;FEMINICIDIO;6;1;0;0;Ley 906;BUENAVENTURA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;RIOHACHA;12;RIOHACHA;Urbano;304987;0,00%
112;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;1;1;FEMINICIDIO;6;1;0;0;Ley 906;LA UNIÓN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;PUENTE NACIONAL;2;PUENTE NACIONAL;Urbano;11539;0,02%
113;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;1;1;FEMINICIDIO;5;1;0;0;Ley 906;JAMUNDÍ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;SEGOVIA;6;SEGOVIA;Urbano;42716;0,01%
114;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;1;1;FEMINICIDIO;5;1;1;0;Ley 906;BUENAVENTURA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;PEQUE;3;PEQUE;Urbano;11591;0,03%
115;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;1;1;FEMINICIDIO;8;1;0;0;Ley 906;LA UNIÓN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;MASCULINO;1;TARAZÁ;5;TARAZÁ;Urbano;48926;0,01%
116;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;1;1;FEMINICIDIO;8;1;1;0;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;SANTA ROSA;3;SANTA ROSA;Urbano;25237;0,01%
117;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;0;1;FEMINICIDIO;4;1;0;0;Ley 906;PALMIRA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;SANTA ROSA DEL SUR;1;SANTA ROSA DEL SUR;Urbano;47085;0,00%
118;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;0;1;FEMINICIDIO;5;1;1;0;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2;AQUITANIA;3;AQUITANIA;Urbano;14256;0,02%
119;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;0;1;FEMINICIDIO;8;1;0;0;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2;CÓMBITA;1;CÓMBITA;Urbano;15533;0,01%
120;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;0;1;FEMINICIDIO;8;1;0;0;Ley 906;PALMIRA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;MASCULINO;1;QUÍPAMA;1;QUÍPAMA;Urbano;7376;0,01%
121;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;31;0;1;FEMINICIDIO;8;1;1;0;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;MANIZALES;23;MANIZALES;Urbano;402646;0,01%
122;0;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;14;1;1;FEMINICIDIO;5;1;0;0;Ley 906;TADÓ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CHOCÓ;FEMENINO;1;CURILLO;1;CURILLO;Urbano;11920;0,01%
123;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;6;1;0;1;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;CARTAGENA DEL CHAIRÁ;5;CARTAGENA DEL CHAIRÁ;Urbano;35993;0,01%
124;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;7;0;3;FEMINICIDIO;8;1;0;1;Ley 906;CARTAGENA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1;SAN VICENTE DEL CAGUÁN;8;SAN VICENTE DEL CAGUÁN;Urbano;74191;0,01%
125;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;11;0;3;FEMINICIDIO;5;1;1;1;Ley 906;YOPAL;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CASANARE;FEMENINO;1;CALOTO;1;CALOTO;Urbano;17748;0,01%
126;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;12;0;3;FEMINICIDIO;5;1;1;1;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;BUENOS AIRES;7;BUENOS AIRES;Urbano;35197;0,02%
127;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;12;0;3;FEMINICIDIO;5;1;1;1;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;MASCULINO;1;ALMAGUER;2;ALMAGUER;Urbano;21391;0,01%
128;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;15;0;3;FEMINICIDIO;5;1;1;1;Ley 906;SUESCA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1;PUERTO TEJADA;9;PUERTO TEJADA;Urbano;46215;0,02%
129;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;21;0;3;FEMINICIDIO;6;1;1;1;Ley 906;SANTA MARTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;CORINTO;6;CORINTO;Urbano;33846;0,02%
130;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;21;0;3;FEMINICIDIO;5;1;0;1;Ley 906;SANTA MARTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;MERCADERES;3;MERCADERES;Urbano;18297;0,02%
131;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;22;0;3;FEMINICIDIO;8;1;1;1;Ley 906;VILLAVICENCIO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;VILLA RICA;5;VILLA RICA;Urbano;17134;0,03%
132;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;6;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;CALDONO;4;CALDONO;Urbano;34348;0,01%
133;0;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;8;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;SAN ALBERTO;5;SAN ALBERTO;Urbano;27025;0,02%
134;0;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;27;1;4;FEMINICIDIO;6;1;0;1;Ley 906;PEREIRA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE RISARALDA;FEMENINO;1;AGUSTÍN CODAZZI;7;AGUSTÍN CODAZZI;Urbano;48805;0,01%
135;0;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;21;1;2;FEMINICIDIO;2;1;0;1;Ley 906;SANTA MARTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;MASCULINO;1;ACANDÍ;1;ACANDÍ;Urbano;9160;0,01%
136;0;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;21;1;2;FEMINICIDIO;5;1;0;1;Ley 906;SANTA MARTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;ISTMINA;4;ISTMINA;Urbano;26133;0,02%
137;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;6;1;1;1;Ley 906;APARTADÓ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;LA APARTADA;2;LA APARTADA;Urbano;16576;0,01%
138;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;8;1;0;1;Ley 906;ITUANGO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;3;PUERTO LIBERTADOR;3;PUERTO LIBERTADOR;Urbano;55622;0,01%
139;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;12;0;3;FEMINICIDIO;8;1;1;1;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;PARATEBUENO;1;PARATEBUENO;Urbano;7861;0,01%
140;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;12;0;3;FEMINICIDIO;8;1;1;1;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;MASCULINO;1;SUBACHOQUE;2;SUBACHOQUE;Urbano;17712;0,01%
141;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;15;0;3;FEMINICIDIO;6;1;1;1;Ley 906;TOPAIPÍ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;2;SAN MARTÍN;7;SAN MARTÍN;Urbano;19015;0,04%
142;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;15;0;3;FEMINICIDIO;5;1;1;1;Ley 906;FUSAGASUGÁ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1;FRANCISCO PIZARRO;2;FRANCISCO PIZARRO;Urbano;17455;0,01%
143;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;15;0;3;FEMINICIDIO;3;1;1;1;Ley 906;TOPAIPÍ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;MASCULINO;1;SAMANIEGO;3;SAMANIEGO;Urbano;49085;0,01%
144;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;22;0;3;FEMINICIDIO;6;1;1;1;Ley 906;VILLAVICENCIO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;EL TARRA;3;EL TARRA;Urbano;11075;0,03%
145;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;24;1;3;FEMINICIDIO;4;1;1;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1;PUERTO ASÍS;16;PUERTO ASÍS;Urbano;63953;0,03%
146;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;24;1;3;FEMINICIDIO;4;1;1;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;MASCULINO;1;BELÉN DE UMBRÍA;3;BELÉN DE UMBRÍA;Urbano;27724;0,01%
147;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;24;1;3;FEMINICIDIO;5;1;1;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1;PIEDECUESTA;8;PIEDECUESTA;Urbano;166971;0,01%
148;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;24;1;3;FEMINICIDIO;5;1;1;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;MASCULINO;1;MARIQUITA;4;MARIQUITA;Urbano;33348;0,01%
149;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;24;1;3;FEMINICIDIO;8;1;1;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1;IBAGUÉ;120;IBAGUÉ;Urbano;579803;0,02%
150;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;24;0;3;FEMINICIDIO;5;1;1;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1;SAN ANTONIO;1;SAN ANTONIO;Urbano;13974;0,01%
151;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;6;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2;TULUÁ;14;TULUÁ;Urbano;224257;0,01%
152;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;6;1;0;1;Ley 906;FLORIDA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;MITÚ;2;MITÚ;Urbano;33079;0,01%
153;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;6;1;1;1;Ley 906;JAMUNDÍ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;ANORÍ;2;ANORÍ;Urbano;18166;0,01%
154;0;2016;2016;2016;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;2;1;1;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;SAN ANDRÉS;6;SAN ANDRÉS;Urbano;7986;0,08%
155;0;2016;2016;2016;1;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;8;0;0;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;CANTAGALLO;3;CANTAGALLO;Urbano;10053;0,03%
156;0;2016;2016;2016;1;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;8;0;0;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1;VILLAPINZÓN;1;VILLAPINZÓN;Urbano;21380;0,01%
157;0;2016;2016;2016;1;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;8;0;1;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;EL COLEGIO;5;EL COLEGIO;Urbano;22335;0,02%
158;0;2016;2016;2016;1;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;8;0;1;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1;GRANADA;4;GRANADA;Urbano;9890;0,04%
159;0;2016;2022;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;14;0;1;FEMINICIDIO;6;0;0;0;Ley 906;QUIBDO;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE CHOCÓ;FEMENINO;2;REPELÓN;2;REPELÓN;Urbano;27770;0,01%
160;0;2017;2017;2015;0;0;0;0;FEMINICIDIO ART. 104A C.P.;16;1;1;FEMINICIDIO;8;1;0;0;Ley 906;TIERRALTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CÓRDOBA;FEMENINO;1;FLORENCIA;14;FLORENCIA;Urbano;187515;0,01%
161;0;2017;2017;2016;1;0;0;0;FEMINICIDIO ART. 104A C.P.;6;0;1;FEMINICIDIO;8;0;0;0;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;BAHÍA SOLANO;1;BAHÍA SOLANO;Urbano;9450;0,01%
162;0;2017;2017;2016;1;0;0;0;FEMINICIDIO ART. 104A C.P.;12;0;1;FEMINICIDIO;8;0;0;0;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;TARAPACÁ;1;TARAPACÁ;Urbano;4398;0,02%
163;0;2017;2017;2016;1;0;0;0;FEMINICIDIO ART. 104A C.P.;12;0;1;FEMINICIDIO;8;0;0;0;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;MASCULINO;1;SANTA BARBARA;1;SANTA BARBARA;Urbano;2052;0,05%
164;0;2017;2017;2017;0;0;0;0;FEMINICIDIO ART. 104A C.P.;2;1;1;FEMINICIDIO;4;1;0;0;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;TAME;9;TAME;Urbano;55028;0,02%
165;0;2017;2017;2017;0;0;0;0;FEMINICIDIO ART. 104A C.P.;2;1;1;FEMINICIDIO;4;1;1;0;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;MAGANGUÉ;9;MAGANGUÉ;Urbano;123986;0,01%
166;0;2017;2017;2017;0;0;0;0;FEMINICIDIO ART. 104A C.P.;2;1;1;FEMINICIDIO;6;1;0;0;Ley 906;JERICÓ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;PUERTO ESCONDIDO;2;PUERTO ESCONDIDO;Urbano;33670;0,01%
